u,v,key,elevation,elevation_gain
645186,266839132,0,355.0,-1.0
645186,10204161972,0,355.0,-1.0
645186,645189,0,354.0,-1.0
645189,645186,0,354.0,0.0
645190,661051,0,349.0,1.0
645190,2438929510,0,349.0,1.0
645190,657077,0,350.0,1.0
645191,645175,0,350.0,4.0
645191,10039005438,0,347.0,4.0
645191,661051,0,354.0,4.0
645195,266837100,0,322.0,12.0
645195,645198,0,326.0,12.0
645195,357367271,0,334.0,12.0
645198,357362690,0,325.0,-7.0
645198,645195,0,326.0,-7.0
645198,645200,0,318.0,-7.0
645199,645243,0,313.0,8.0
645199,645202,0,314.0,8.0
645199,645198,0,321.0,8.0
645200,1568408898,0,316.0,-4.0
645200,645198,0,318.0,-4.0
645200,645202,0,312.0,-4.0
645202,4157698929,0,307.0,-4.0
645202,645199,0,314.0,-4.0
645202,645209,0,303.0,-4.0
645209,645202,0,303.0,-2.0
645209,645212,0,297.0,-2.0
645209,3395887082,0,302.0,-2.0
645209,4656207980,0,301.0,-2.0
645212,4467747106,0,292.0,5.0
645212,5505547613,0,292.0,5.0
645212,645209,0,297.0,5.0
645213,4467747126,0,306.0,16.0
645213,3507017877,0,304.0,16.0
645213,1346886699,0,309.0,16.0
645213,490691,0,322.0,16.0
645215,344290336,0,287.0,-2.0
645215,8944465424,0,289.0,-2.0
645215,603124218,0,285.0,-2.0
645216,2081937418,0,305.0,3.0
645216,645215,0,296.0,3.0
645216,10036622170,0,308.0,3.0
645217,322681948,0,304.0,2.0
645217,4467747126,0,306.0,2.0
645239,2386153076,0,288.0,3.0
645239,1879470240,0,289.0,3.0
645239,490694,0,291.0,3.0
645240,4114045366,0,292.0,-6.0
645240,3201363933,0,291.0,-6.0
645240,1237128278,0,286.0,-6.0
645243,2850290077,0,311.0,-3.0
645243,643699,0,308.0,-3.0
646811,4033388060,0,301.0,-1.0
646811,10911699781,0,301.0,-1.0
646811,2939792001,0,300.0,-1.0
646812,297051618,0,292.0,5.0
646812,672894,0,295.0,5.0
646812,31126127,0,297.0,5.0
646814,3395891062,0,302.0,0.0
646814,643084,0,302.0,0.0
646816,102985417,0,294.0,-5.0
646816,646814,0,301.0,-5.0
646816,2924532018,0,289.0,-5.0
646827,646829,0,313.0,-5.0
646827,1279820092,0,312.0,-5.0
646827,102985437,0,308.0,-5.0
646829,646827,0,313.0,-2.0
646829,31127593,0,314.0,-2.0
646829,102985430,0,311.0,-2.0
646830,646831,0,306.0,2.0
646830,2925275049,0,308.0,2.0
646831,10911705039,0,306.0,3.0
646831,84657496,0,306.0,3.0
646831,84664356,0,309.0,3.0
646882,10308953509,0,282.0,1.0
646882,5742949900,0,283.0,1.0
646886,646924,0,277.0,4.0
646886,31125035,0,281.0,4.0
646886,102984388,0,281.0,4.0
646887,646929,0,282.0,-4.0
646887,3012402697,0,281.0,-4.0
646887,3012436560,0,278.0,-4.0
646887,4568903,0,278.0,-4.0
646924,1351808655,0,275.0,1.0
646924,102989614,0,275.0,1.0
646924,4568915,0,276.0,1.0
646929,646887,0,282.0,-4.0
646929,8953401275,0,278.0,-4.0
646929,657870,0,281.0,-4.0
646929,4025786551,0,278.0,-4.0
646931,3670858926,0,285.0,-1.0
646931,4065050382,0,285.0,-1.0
646931,1237128278,0,284.0,-1.0
646976,2914020742,0,284.0,-1.0
646976,5954294124,0,286.0,-1.0
646976,657859,0,290.0,-1.0
646976,3670858926,0,283.0,-1.0
646999,657862,0,291.0,-5.0
646999,7159942,0,289.0,-5.0
646999,2959800595,0,286.0,-5.0
647122,8364663821,0,355.0,6.0
647122,661057,0,357.0,6.0
647122,27256569,0,361.0,6.0
647127,2453035974,0,342.0,3.0
647127,647129,0,347.0,3.0
647127,266393164,0,345.0,3.0
647129,661057,0,353.0,0.0
647129,647127,0,347.0,0.0
647129,647131,0,353.0,0.0
647131,1721481673,0,364.0,-11.0
647131,299573617,0,355.0,-11.0
647131,647129,0,353.0,-11.0
647132,1721481673,0,365.0,0.0
647132,647133,0,366.0,0.0
647132,660987,0,365.0,0.0
647133,661052,0,367.0,0.0
647133,647132,0,366.0,0.0
647133,3101111012,0,367.0,0.0
647149,5563819320,0,327.0,1.0
647149,647151,0,324.0,1.0
647149,21288842,0,328.0,1.0
647151,1658348658,0,322.0,2.0
647151,1658348668,0,322.0,2.0
647151,647149,0,324.0,2.0
647158,1658348615,0,314.0,6.0
647158,1658348676,0,315.0,6.0
647158,647160,0,320.0,6.0
647159,102985425,0,315.0,3.0
647159,84657493,0,315.0,3.0
647159,688970063,0,318.0,3.0
647160,31127593,0,317.0,3.0
647160,1658348454,0,322.0,3.0
647160,647158,0,320.0,3.0
647162,657077,0,358.0,3.0
647162,1280735229,0,364.0,3.0
647162,2582367922,0,361.0,3.0
647200,647201,0,315.0,-1.0
647200,471330059,0,315.0,-1.0
647200,4049166604,0,314.0,-1.0
647200,1658348615,0,314.0,-1.0
647201,647200,0,315.0,-1.0
647201,803639070,0,315.0,-1.0
647201,5514718903,0,314.0,-1.0
657058,643707,0,325.0,0.0
657074,1280735119,0,349.0,-1.0
657074,1529460732,0,354.0,-1.0
657074,1529460455,0,348.0,-1.0
657077,1280735119,0,352.0,-2.0
657077,647162,0,358.0,-2.0
657077,645190,0,350.0,-2.0
657815,8399006929,0,265.0,-2.0
657815,71712383,0,264.0,-2.0
657815,3771902075,0,265.0,-2.0
657815,2950824853,0,263.0,-2.0
657820,3771902075,0,264.0,0.0
657820,3771902082,0,264.0,0.0
657824,20850516,0,267.0,1.0
657824,20850510,0,268.0,1.0
657859,4051974892,0,295.0,-3.0
657859,646976,0,290.0,-3.0
657859,3670855321,0,292.0,-3.0
657860,803772315,0,275.0,-4.0
657860,277469870,0,271.0,-4.0
657862,253111676,0,290.0,-2.0
657862,31128107,0,288.0,-2.0
657866,4053726457,0,269.0,5.0
657866,8294156979,0,272.0,5.0
657866,3812063593,0,274.0,5.0
657868,266663476,0,271.0,0.0
657870,253111659,0,281.0,-1.0
657870,646929,0,281.0,-1.0
657870,1849508407,0,280.0,-1.0
659811,321337166,0,297.0,-2.0
659811,102980851,0,287.0,-2.0
659811,5954294124,0,292.0,-2.0
659811,5964485027,0,295.0,-2.0
659997,2754346891,0,345.0,-2.0
659997,645181,0,346.0,-2.0
659997,1212533408,0,343.0,-2.0
660007,10204161970,0,385.0,-5.0
660007,10203798314,0,385.0,-5.0
660007,490726,0,380.0,-5.0
660044,10204161970,0,386.0,0.0
660047,1194663298,0,388.0,6.0
660047,497196090,0,379.0,6.0
660047,2935905725,0,394.0,6.0
660055,1398733267,0,337.0,6.0
660055,2648283350,0,357.0,6.0
660055,660071,0,345.0,6.0
660055,8725656339,0,343.0,6.0
660063,1400363938,0,316.0,-13.0
660063,1345914320,0,317.0,-13.0
660063,1286291756,0,315.0,-13.0
660063,259854603,0,303.0,-13.0
660071,1209565738,0,340.0,-5.0
660071,660055,0,345.0,-5.0
660071,266831515,0,335.0,-5.0
660962,1529460641,0,351.0,0.0
660963,660964,0,335.0,0.0
660964,1529460567,0,330.0,5.0
660964,643697,0,339.0,5.0
660964,660963,0,335.0,5.0
660972,1279820123,0,337.0,-4.0
660972,8850835426,0,337.0,-4.0
660972,8850835418,0,333.0,-4.0
660978,1279820123,0,337.0,0.0
660985,1280735021,0,367.0,0.0
660985,661052,0,367.0,0.0
660987,661147,0,369.0,-4.0
660987,647132,0,365.0,-4.0
660988,3891031871,0,347.0,-4.0
660988,1529460734,0,343.0,-4.0
661051,645190,0,349.0,6.0
661051,645191,0,354.0,6.0
661051,1280735125,0,355.0,6.0
661052,490721,0,368.0,-1.0
661052,1209367569,0,367.0,-1.0
661057,299573593,0,362.0,-5.0
661057,647129,0,353.0,-5.0
661057,647122,0,357.0,-5.0
661058,300121094,0,366.0,9.0
661058,299573593,0,366.0,9.0
661058,403338445,0,375.0,9.0
661069,3429214330,0,368.0,0.0
661069,3927964551,0,368.0,0.0
661069,3927965419,0,368.0,0.0
661147,661148,0,368.0,1.0
661147,660987,0,369.0,1.0
661147,4710800655,0,369.0,1.0
661148,661147,0,368.0,1.0
661148,3429214367,0,369.0,1.0
661150,1939544865,0,371.0,4.0
661150,631860651,0,371.0,4.0
661150,616460300,0,375.0,4.0
667097,2928388496,0,302.0,2.0
667097,259854603,0,310.0,2.0
667097,9002545148,0,302.0,2.0
667097,9483100151,0,304.0,2.0
667102,3213944,0,302.0,-11.0
667102,3214648,0,292.0,-11.0
667102,667103,0,294.0,-11.0
667102,9483100151,0,291.0,-11.0
667103,120446448,0,290.0,4.0
667103,3214648,0,290.0,4.0
667103,667102,0,294.0,4.0
667104,1529460701,0,327.0,0.0
667105,667106,0,318.0,-3.0
667105,643996,0,312.0,-3.0
667105,643707,0,315.0,-3.0
667106,667105,0,318.0,0.0
670774,2853079466,0,254.0,3.0
670774,1186002457,0,256.0,3.0
670774,1557540679,0,257.0,3.0
670776,5576180313,0,259.0,0.0
670776,96536212,0,259.0,0.0
670781,2906220840,0,259.0,0.0
670781,2906220833,0,259.0,0.0
672216,1739340125,0,460.0,0.0
672217,280415484,0,455.0,0.0
672217,280415483,0,455.0,0.0
672217,672216,0,455.0,0.0
672884,672893,0,291.0,1.0
672884,672887,0,289.0,1.0
672884,672885,0,292.0,1.0
672885,31169735,0,286.0,6.0
672885,672887,0,283.0,6.0
672885,297051618,0,287.0,6.0
672885,672884,0,292.0,6.0
672887,672888,0,281.0,2.0
672887,10035797602,0,279.0,2.0
672887,672885,0,283.0,2.0
672888,672887,0,281.0,3.0
672888,5954073553,0,284.0,3.0
672888,5954073550,0,284.0,3.0
672891,3176386435,0,304.0,0.0
672891,2909412980,0,304.0,0.0
672891,8149493869,0,303.0,0.0
672891,320837934,0,304.0,0.0
672892,8119229648,0,295.0,1.0
672892,5964485027,0,295.0,1.0
672892,2924531964,0,295.0,1.0
672892,31125863,0,296.0,1.0
672893,672884,0,291.0,-3.0
672893,1832453105,0,292.0,-3.0
672893,1832453114,0,290.0,-3.0
672893,8832669898,0,288.0,-3.0
672894,1832453105,0,292.0,5.0
672894,2938678448,0,303.0,5.0
672894,672899,0,297.0,5.0
672899,1356859592,0,301.0,8.0
672899,278236634,0,309.0,8.0
672906,298758221,0,303.0,0.0
672906,1227264273,0,306.0,0.0
672906,672910,0,303.0,0.0
672910,672983,0,300.0,-3.0
672910,672906,0,303.0,-3.0
672910,672913,0,297.0,-3.0
672912,278236601,0,296.0,0.0
672912,672913,0,296.0,0.0
672912,3013314446,0,296.0,0.0
672913,672912,0,296.0,2.0
672913,672910,0,297.0,2.0
672913,7914205,0,297.0,2.0
672913,7040983988,0,298.0,2.0
672914,31126739,0,299.0,1.0
672914,7040941975,0,300.0,1.0
672914,5561756586,0,300.0,1.0
672983,672910,0,300.0,1.0
672983,1503456630,0,303.0,1.0
672983,278236601,0,301.0,1.0
672985,1503456630,0,303.0,-6.0
672985,31126285,0,304.0,-6.0
672985,1659456436,0,297.0,-6.0
675755,255112136,0,478.0,-3.0
675755,59659185,0,471.0,-3.0
675755,135287001,0,475.0,-3.0
675760,87348345,0,479.0,0.0
675760,675772,0,480.0,0.0
675760,3294700981,0,479.0,0.0
675760,440657350,0,479.0,0.0
675768,130122044,0,489.0,2.0
675768,4350144680,0,491.0,2.0
675772,130120982,0,437.0,0.0
676069,1348442636,0,319.0,10.0
676069,120518064,0,329.0,10.0
676103,2355848211,0,374.0,9.0
676103,11546248649,0,383.0,9.0
676106,9265218120,0,368.0,-3.0
676106,97192910,0,368.0,-3.0
676106,2355848246,0,368.0,-3.0
676106,162908427,0,368.0,-3.0
676106,54235085,0,365.0,-3.0
676111,120506825,0,358.0,0.0
676111,57930381,0,359.0,0.0
676111,1727032741,0,358.0,0.0
676123,130124294,0,313.0,0.0
676123,536770714,0,311.0,0.0
676123,3224912214,0,313.0,0.0
682071,414722772,0,461.0,0.0
682071,266843390,0,461.0,0.0
682071,6588101494,0,461.0,0.0
682072,414722772,0,459.0,-4.0
682072,443779261,0,455.0,-4.0
682072,266843779,0,455.0,-4.0
682080,643066,0,405.0,0.0
682085,682087,0,387.0,0.0
682085,5607527183,0,387.0,0.0
682085,9506304125,0,387.0,0.0
682087,682085,0,387.0,-1.0
682087,1739293498,0,386.0,-1.0
682087,1680013249,0,386.0,-1.0
682087,1680013217,0,386.0,-1.0
682095,310785357,0,367.0,7.0
682095,310785355,0,367.0,7.0
682095,1724301580,0,374.0,7.0
682098,310793834,0,365.0,0.0
682098,682099,0,365.0,0.0
682098,1724357114,0,367.0,0.0
682098,1724357126,0,365.0,0.0
682099,682098,0,365.0,0.0
682099,1724357124,0,365.0,0.0
682099,1724301641,0,365.0,0.0
682099,682100,0,365.0,0.0
682100,1724318515,0,366.0,-1.0
682100,682099,0,365.0,-1.0
682100,260057801,0,365.0,-1.0
682102,682111,0,355.0,-1.0
682102,320270398,0,354.0,-1.0
682108,682110,0,360.0,4.0
682108,4481645329,0,364.0,4.0
682109,682117,0,356.0,3.0
682109,300542694,0,360.0,3.0
682109,10814995645,0,359.0,3.0
682110,11409365885,0,358.0,0.0
682111,11409365884,0,355.0,0.0
682117,682146,0,358.0,0.0
682122,307628624,0,390.0,-2.0
682122,1680013232,0,388.0,-2.0
682126,1721481684,0,390.0,0.0
682126,9506304124,0,390.0,0.0
682140,10814995653,0,359.0,0.0
682140,2945277090,0,357.0,0.0
682140,10814995641,0,359.0,0.0
682140,10814995645,0,359.0,0.0
682141,31229713,0,356.0,2.0
682141,682140,0,358.0,2.0
682143,31228405,0,361.0,0.0
682146,802779128,0,358.0,0.0
682146,682110,0,358.0,0.0
682164,31230177,0,360.0,8.0
682164,259963493,0,368.0,8.0
682166,31229719,0,353.0,-1.0
682166,405093196,0,358.0,-1.0
682166,984642785,0,352.0,-1.0
682167,2246302449,0,351.0,0.0
682167,682190,0,351.0,0.0
682186,682167,0,351.0,0.0
682187,682186,0,352.0,6.0
682187,266385535,0,358.0,6.0
682188,682370,0,354.0,-3.0
682188,682187,0,351.0,-3.0
682190,682414,0,351.0,0.0
682190,802779150,0,351.0,0.0
682192,259761397,0,348.0,0.0
682199,260052428,0,343.0,0.0
682199,2869264655,0,343.0,0.0
682201,682192,0,348.0,-3.0
682201,682199,0,345.0,-3.0
682264,11409382382,0,347.0,0.0
682264,682268,0,347.0,0.0
682268,682271,0,348.0,0.0
682271,682201,0,348.0,4.0
682271,31228406,0,352.0,4.0
682279,11409382384,0,349.0,2.0
682279,31228414,0,351.0,2.0
682287,2544197535,0,360.0,-5.0
682287,682279,0,355.0,-5.0
682365,3692351246,0,368.0,-6.0
682365,260080876,0,370.0,-6.0
682365,251198506,0,362.0,-6.0
682369,1041352523,0,378.0,3.0
682369,866542006,0,375.0,3.0
682369,259956104,0,381.0,3.0
682370,1059453206,0,355.0,1.0
682370,682188,0,354.0,1.0
682370,839245487,0,356.0,1.0
682386,1374665541,0,390.0,-6.0
682386,1041352523,0,382.0,-6.0
682386,31228734,0,384.0,-6.0
682395,1374665541,0,393.0,8.0
682395,1419633075,0,391.0,8.0
682395,682400,0,401.0,8.0
682400,31228018,0,411.0,-10.0
682400,31228018,1,410.0,-10.0
682400,682395,0,401.0,-10.0
682414,682188,0,353.0,0.0
682416,1680699363,0,357.0,1.0
682416,266385535,0,358.0,1.0
682442,682453,0,373.0,-13.0
682442,31229646,0,368.0,-13.0
682442,839245487,0,360.0,-13.0
682442,310518638,0,360.0,-13.0
682453,682442,0,373.0,0.0
682454,307351217,0,402.0,-18.0
682454,268456181,0,409.0,-18.0
682454,1680256854,0,384.0,-18.0
682762,682416,0,359.0,4.0
682762,3097849173,0,363.0,4.0
682822,4117335574,0,359.0,0.0
682822,265998950,0,357.0,0.0
682822,259957071,0,358.0,0.0
682822,260083412,0,359.0,0.0
682824,31230227,0,361.0,0.0
682824,10814995641,0,359.0,0.0
682824,31230250,0,361.0,0.0
3107256,551515,0,438.0,-3.0
3107256,549722793,0,436.0,-3.0
3107256,559808110,0,435.0,-3.0
3107309,271791261,0,441.0,-5.0
3107309,278335147,0,439.0,-5.0
3107309,249226252,0,436.0,-5.0
3107377,271387794,0,439.0,-2.0
3107377,3107388,0,440.0,-2.0
3107377,3620667914,0,438.0,-2.0
3107377,332457588,0,437.0,-2.0
3107388,3499111925,0,439.0,1.0
3107388,59649931,0,440.0,1.0
3107388,3107377,0,440.0,1.0
3107430,5366087237,0,441.0,-1.0
3107430,3499111925,0,440.0,-1.0
3107430,5366087238,0,440.0,-1.0
3107444,5366087243,0,439.0,0.0
3107444,59650210,0,440.0,0.0
3107444,30009944,0,439.0,0.0
3107511,1338584618,0,443.0,1.0
3107511,121971945,0,443.0,1.0
3107511,551515,0,443.0,1.0
3107511,3107533,0,444.0,1.0
3107533,3530015216,0,441.0,0.0
3107533,3107511,0,444.0,0.0
3107533,5647032035,0,441.0,0.0
3107537,5647032035,0,441.0,-1.0
3107537,1723193690,0,440.0,-1.0
3107546,271989422,0,441.0,0.0
3107546,3530015216,0,441.0,0.0
3107546,3107537,0,441.0,0.0
3107557,271989422,0,440.0,1.0
3107557,551575,0,441.0,1.0
3108089,10806726530,0,446.0,2.0
3108089,3105890498,0,446.0,2.0
3108089,498349,0,448.0,2.0
3108104,153543998,0,440.0,1.0
3108104,3526199033,0,442.0,1.0
3108104,3105890498,0,444.0,1.0
3108104,300918233,0,441.0,1.0
3212175,20275951,0,265.0,-3.0
3212175,78613509,0,266.0,-3.0
3212175,20275949,0,262.0,-3.0
3212329,96616874,0,256.0,6.0
3212329,20849971,0,257.0,6.0
3212329,3594569096,0,262.0,6.0
3212462,3762708722,0,259.0,-1.0
3212462,249578202,0,258.0,-1.0
3212462,3603201026,0,258.0,-1.0
3213038,96616874,0,258.0,-5.0
3213038,20850116,0,255.0,-5.0
3213038,69428658,0,253.0,-5.0
3213181,322860302,0,260.0,2.0
3213181,4141747341,0,258.0,2.0
3213181,3213198,0,262.0,2.0
3213198,8704981821,0,262.0,0.0
3213198,3926176431,0,262.0,0.0
3213198,3213181,0,262.0,0.0
3213211,1557557230,0,271.0,-1.0
3213211,69456522,0,274.0,-1.0
3213211,4315787106,0,270.0,-1.0
3213216,1557557219,0,269.0,-1.0
3213216,69254980,0,269.0,-1.0
3213216,3213220,0,266.0,-1.0
3213216,1557557230,0,268.0,-1.0
3213220,3213224,0,268.0,2.0
3213220,3213216,0,266.0,2.0
3213220,613348394,0,267.0,2.0
3213220,10799643,0,270.0,2.0
3213224,3431205873,0,268.0,0.0
3213224,3213220,0,268.0,0.0
3213224,613348394,0,268.0,0.0
3213502,2928388496,0,295.0,-1.0
3213502,490691,0,296.0,-1.0
3213502,2934618814,0,294.0,-1.0
3213944,5969582215,0,310.0,-8.0
3213944,253111801,0,310.0,-8.0
3213944,667102,0,302.0,-8.0
3213993,5969634836,0,328.0,-12.0
3213993,5969634838,0,328.0,-12.0
3213993,3214928,0,316.0,-12.0
3214143,2187590289,0,344.0,-4.0
3214143,5969634836,0,324.0,-4.0
3214143,266823061,0,340.0,-4.0
3214167,246647927,0,268.0,2.0
3214167,3908601945,0,269.0,2.0
3214167,12722802,0,267.0,2.0
3214167,613348394,0,270.0,2.0
3214181,3214256,0,273.0,1.0
3214181,293011387,0,274.0,1.0
3214256,3214181,0,273.0,-1.0
3214256,3214268,0,274.0,-1.0
3214256,2589312836,0,272.0,-1.0
3214268,3214256,0,274.0,1.0
3214268,8766840278,0,282.0,1.0
3214268,3214338,0,283.0,1.0
3214268,7108025357,0,275.0,1.0
3214338,3214268,0,283.0,0.0
3214357,8822292014,0,279.0,0.0
3214648,667102,0,292.0,-7.0
3214648,266929793,0,285.0,-7.0
3214928,250145594,0,307.0,0.0
3214928,3213993,0,316.0,0.0
3214928,253111801,0,307.0,0.0
3215245,3525605627,0,275.0,0.0
3215245,1685532667,0,275.0,0.0
3218185,21288852,0,370.0,0.0
3218185,1721481650,0,370.0,0.0
3218185,1721481655,0,370.0,0.0
3218374,1721481652,0,369.0,0.0
3218374,1721481642,0,369.0,0.0
3218374,2945220287,0,369.0,0.0
3680358,2880552798,0,423.0,1.0
3680358,30063657,0,423.0,1.0
3680358,8727834592,0,424.0,1.0
3680395,60028943,0,423.0,0.0
3680395,3680401,0,423.0,0.0
3680395,60028942,0,423.0,0.0
3680401,589815,0,419.0,4.0
3680401,1640967575,0,420.0,4.0
3680401,3680395,0,423.0,4.0
3680434,7136229115,0,419.0,0.0
3680434,1642284514,0,418.0,0.0
3680434,1640967582,0,419.0,0.0
3681019,486071343,0,419.0,0.0
3681019,3236608093,0,419.0,0.0
4527841,26486662,0,440.0,-3.0
4527841,4565552,0,438.0,-3.0
4527841,483859,0,437.0,-3.0
4527859,1116846939,0,439.0,0.0
4527859,4565557,0,439.0,0.0
4527859,60023872,0,439.0,0.0
4527864,60023871,0,444.0,-1.0
4527864,60023874,0,441.0,-1.0
4527864,60023859,0,443.0,-1.0
4565552,4527841,0,438.0,0.0
4565552,20969454,0,437.0,0.0
4565552,60023868,0,439.0,0.0
4565552,4565557,0,438.0,0.0
4565557,26486648,0,435.0,4.0
4565557,4565552,0,438.0,4.0
4565557,4527859,0,439.0,4.0
4565830,260482631,0,445.0,2.0
4565830,60023857,0,447.0,2.0
4566432,2893916237,0,428.0,0.0
4566432,5498090,0,428.0,0.0
4566432,245028984,0,428.0,0.0
4568094,351370367,0,382.0,0.0
4568094,282583986,0,382.0,0.0
4568108,287413014,0,381.0,1.0
4568108,243544252,0,382.0,1.0
4568903,4102558594,0,276.0,2.0
4568903,4102544049,0,277.0,2.0
4568903,1354260401,0,276.0,2.0
4568903,646887,0,278.0,2.0
4568915,4102544049,0,278.0,-4.0
4568915,4045504547,0,278.0,-4.0
4568915,646924,0,276.0,-4.0
4568915,12620698,0,274.0,-4.0
4568962,3971421576,0,271.0,2.0
4568962,2921078576,0,271.0,2.0
4568962,3902153629,0,273.0,2.0
4568986,78637153,0,268.0,0.0
4568986,2582375528,0,268.0,0.0
4568986,2853080190,0,268.0,0.0
4569038,4378833269,0,278.0,0.0
4569038,4378833267,0,278.0,0.0
4569038,4570493,0,278.0,0.0
4569048,3200074122,0,274.0,1.0
4569048,7274535374,0,273.0,1.0
4569048,4569064,0,275.0,1.0
4569064,2853072221,0,274.0,1.0
4569064,12620701,0,274.0,1.0
4569064,803772328,0,274.0,1.0
4569064,4569048,0,275.0,1.0
4569214,20957168,0,279.0,0.0
4569214,4102558594,0,279.0,0.0
4569218,253111662,0,278.0,0.0
4569218,1354260365,0,278.0,0.0
4569421,31125046,0,270.0,0.0
4569421,31127142,0,270.0,0.0
4569678,2896937192,0,277.0,-6.0
4569678,4102476762,0,276.0,-6.0
4569678,31169809,0,276.0,-6.0
4569678,4063330572,0,271.0,-6.0
4569822,1927634777,0,284.0,3.0
4569822,31126148,0,283.0,3.0
4569822,8832669898,0,289.0,3.0
4569822,10035815898,0,287.0,3.0
4569826,10035822976,0,285.0,1.0
4569826,31126738,0,294.0,1.0
4569826,3001759848,0,286.0,1.0
4569826,10035827391,0,286.0,1.0
4569835,7914210,0,279.0,-2.0
4569835,7914211,0,280.0,-2.0
4569835,9519326098,0,279.0,-2.0
4569835,4569841,0,277.0,-2.0
4569841,1469008525,0,274.0,3.0
4569841,5738263738,0,274.0,3.0
4569841,4441234652,0,274.0,3.0
4569841,4569835,0,277.0,3.0
4569850,1386653931,0,269.0,-1.0
4569850,1921020369,0,267.0,-1.0
4569850,1357439176,0,268.0,-1.0
4570493,1722790772,0,276.0,2.0
4570493,7274060575,0,278.0,2.0
4570493,4569038,0,278.0,2.0
5497956,60034610,0,433.0,-2.0
5497956,643783,0,433.0,-2.0
5497956,5498115,0,431.0,-2.0
5497999,263350386,0,432.0,2.0
5497999,10313125566,0,436.0,2.0
5497999,643781,0,434.0,2.0
5498019,60599878,0,429.0,3.0
5498019,60034609,0,432.0,3.0
5498041,60034609,0,432.0,-1.0
5498041,643784,0,430.0,-1.0
5498041,5498056,0,431.0,-1.0
5498056,28800090,0,431.0,-1.0
5498056,5498041,0,431.0,-1.0
5498056,643785,0,430.0,-1.0
5498085,60034605,0,431.0,0.0
5498085,5498090,0,429.0,0.0
5498085,643784,0,431.0,0.0
5498090,5498085,0,429.0,-1.0
5498090,5500277,0,428.0,-1.0
5498090,4566432,0,428.0,-1.0
5498115,997951054,0,429.0,-1.0
5498115,5497956,0,431.0,-1.0
5498115,282912951,0,428.0,-1.0
5498130,2597154528,0,425.0,3.0
5498130,253160935,0,426.0,3.0
5498130,2610563149,0,428.0,3.0
5498130,318254691,0,428.0,3.0
5500277,2594330693,0,429.0,0.0
5500277,5498090,0,428.0,0.0
5500277,60034629,0,429.0,0.0
7159942,520091891,0,289.0,-3.0
7159942,8944465424,0,289.0,-3.0
7159942,646999,0,289.0,-3.0
7159942,8373420595,0,286.0,-3.0
7910558,256543954,0,448.0,0.0
7910558,7910562,0,450.0,0.0
7910558,1104262651,0,448.0,0.0
7910562,246830498,0,454.0,-4.0
7910562,247660823,0,453.0,-4.0
7910562,7910558,0,450.0,-4.0
7910566,247660819,0,454.0,2.0
7910566,540259829,0,454.0,2.0
7910566,8826003414,0,456.0,2.0
7910572,27281848,0,455.0,-1.0
7910572,7910574,0,454.0,-1.0
7910572,1720141026,0,454.0,-1.0
7910574,660101800,0,455.0,-1.0
7910574,263489960,0,455.0,-1.0
7910574,7910572,0,454.0,-1.0
7910750,1718482400,0,424.0,3.0
7910750,7910751,0,435.0,3.0
7910750,59656872,0,421.0,3.0
7910750,245621159,0,427.0,3.0
7910751,7910750,0,435.0,16.0
7910751,1718458900,0,441.0,16.0
7910751,257886120,0,451.0,16.0
7910755,1718458882,0,451.0,2.0
7910755,1718458876,0,452.0,2.0
7910755,256543908,0,453.0,2.0
7910755,3954919912,0,453.0,2.0
7910756,7910760,0,452.0,-2.0
7910756,247660832,0,450.0,-2.0
7910758,7910756,0,449.0,0.0
7910758,1104262651,0,449.0,0.0
7910759,7910758,0,451.0,1.0
7910759,1104262647,0,452.0,1.0
7910760,7910759,0,451.0,0.0
7910760,1104262646,0,451.0,0.0
7910763,157268682,0,459.0,-4.0
7910763,157270073,0,457.0,-4.0
7910763,1104262646,0,455.0,-4.0
7914203,10035800765,0,278.0,-2.0
7914203,31169809,0,281.0,-2.0
7914203,10035797599,0,279.0,-2.0
7914203,31126736,0,276.0,-2.0
7914205,10035803808,0,295.0,2.0
7914205,10035815891,0,297.0,2.0
7914205,10035803806,0,297.0,2.0
7914205,672913,0,297.0,2.0
7914208,7914209,0,279.0,1.0
7914208,1237725940,0,285.0,1.0
7914208,60399565,0,277.0,1.0
7914208,9812111339,0,280.0,1.0
7914209,7914210,0,282.0,4.0
